time,open,high,low,close,volume
2013-01-02,22.192228317260742,22.280610513403765,21.814589863882457,21.894938568804907,52899300
2013-01-03,21.894939422607422,22.216332722306007,21.822625738609723,22.200262674190043,48294400
2013-01-04,21.485158920288086,21.96724955822572,21.477123897528006,21.91100593142904,52521100
2013-01-07,21.44498634338379,21.597647185403503,21.40481122770179,21.50926499595103,37110400
2013-01-08,21.332496643066406,21.525334125075695,21.2601829704439,21.493194033899513,44703100
2013-01-09,21.453020095825195,21.493193676603692,21.34053131110244,21.469088608622272,49047900
2013-01-10,21.26019287109375,21.678005055811482,21.123602017557744,21.412855310226117,71431300
2013-01-11,21.557479858398438,21.637828580556317,21.11556418531671,21.28429512257629,55512100
2013-01-14,21.605682373046875,21.758344748752933,21.501230136526292,21.613717396244454,48324400
2013-01-15,21.862796783447266,21.9270769684345,21.557473567377716,21.557473567377716,48244500
2013-01-16,21.726207733154297,21.878868587190105,21.702102661847764,21.81458992956343,41077400
2013-01-17,21.894939422607422,22.07170535431061,21.742277030554042,21.84673081078367,51685900
2013-01-18,21.894939422607422,21.92707951883935,21.726208514962217,21.77441712678597,52167700
2013-01-22,21.814586639404297,22.05563271854191,21.694064366097415,21.93510891271118,58650600
2013-01-23,22.18419075012207,22.208294286068504,21.854762476980305,21.854762476980305,50387700
2013-01-24,22.20026206970215,22.55379545600635,22.071704753323182,22.256507236576528,101739300
2013-01-25,22.401132583618164,22.682352281811465,22.007425619157168,22.16008800375194,81847700
2013-01-28,22.42523765563965,22.682352282848456,22.30471536570103,22.505586359773417,56056500
2013-01-29,22.50558090209961,22.601998097659408,22.17615267431019,22.35291855451895,49242600
2013-01-30,22.377025604248047,22.650210236768544,22.304711934902983,22.50558289807842,43580500
2013-01-31,22.055639266967773,22.47344983631335,22.01546414225472,22.32882398491929,50530000
2013-02-01,22.44130516052246,22.53772236854031,22.13598042591019,22.23239916645193,55565900
2013-02-04,22.047607421875,22.513628208088797,22.03153736967205,22.393105881615742,50540000
2013-02-05,22.09580421447754,22.22436149821442,21.983316974338695,22.192222943542056,35410400
2013-02-06,21.967248916625977,22.127946302086315,21.89493524642121,21.999387474203736,41889600
2013-02-07,21.919038772583008,22.007420949099423,21.774411442344114,21.975282393781747,38028300
2013-02-08,22.13597869873047,22.264535987739396,21.943142765217075,21.97528285373119,33318500
2013-02-11,22.385059356689453,22.43326795600983,22.095804695719707,22.21632696028252,32247700
2013-02-12,22.401132583618164,22.49755133507909,22.296680341015882,22.401132583618164,35990900
2013-02-13,22.521657943725586,22.585936604913428,22.40113411303973,22.441309234109738,41715600
2013-02-14,22.529693603515625,22.545762119872762,22.393101253072583,22.433274842751743,32663200
2013-02-15,22.50558090209961,22.626103162811205,22.40112715229885,22.529685967251403,49650900
2013-02-19,22.72433090209961,22.75673710764522,22.521796753078355,22.58660761895664,38781400
2013-02-20,22.57850456237793,22.84584954115858,22.546098361210472,22.78913868911553,44110200
2013-02-21,22.270647048950195,22.473181127109303,22.060011422239235,22.473181127109303,49078500
2013-02-22,22.4893798828125,22.4893798828125,22.262541202787286,22.42456905212131,31425900
2013-02-25,22.173429489135742,22.724320832380872,22.173429489135742,22.6595099952219,48011800
2013-02-26,22.173429489135742,22.359760452816253,22.149124845746538,22.1815294917199,49923300
2013-02-27,22.529895782470703,22.683822151155976,22.14103063073052,22.2139430398334,36394700
2013-02-28,22.521785736083984,22.659508951856814,22.47317799675598,22.586596570258717,35840200
2013-03-01,22.643314361572266,22.667617466099664,22.294955441361516,22.456981803990544,34849700
2013-03-04,22.805334091186523,22.805334091186523,22.44077372239544,22.5622938453258,38157500
2013-03-05,22.967363357543945,23.121289680122796,22.813437034965094,22.918755614439362,41432200
2013-03-06,22.756729125976562,22.870147715180025,22.50558730193502,22.853944618090278,51448500
2013-03-07,22.797239303588867,22.910659457806393,22.691922244543296,22.772936198923627,29196700
2013-03-08,22.683822631835938,22.951167622474063,22.651416429231176,22.88635676247733,37667800
2013-03-11,22.57850456237793,22.659516974871135,22.416476646966082,22.63521386920826,36627500
2013-03-12,22.610910415649414,22.64331661853288,22.39217318182443,22.55420110581615,39255200
